"","quantile","quantile_range_min","quantile_range_max","indicator","program","data_level","funding_average_per_1k"
"16102","40%",0.0000885910370763497,0.000147064620188913,"contaminated_sites","fhwa_tap","metro_area",1959.21276946566
"16103","60%",0.000147064620188913,0.00024915208532604,"contaminated_sites","fhwa_tap","metro_area",1708.86016509677
"16104","80%",0.00024915208532604,NA,"contaminated_sites","fhwa_tap","metro_area",1261.15571295001
"16105","0%",0,0.00147514397629718,"capacity_transport","fhwa_tap","metro_area",1656.90981294325
"16106","20%",0.00147514397629718,0.00175874769543118,"capacity_transport","fhwa_tap","metro_area",1659.51193138937
"16107","40%",0.00175874769543118,0.00204000330206505,"capacity_transport","fhwa_tap","metro_area",1677.49687690444
"16108","60%",0.00204000330206505,0.00242046067610626,"capacity_transport","fhwa_tap","metro_area",1381.02739041906
"16109","80%",0.00242046067610626,NA,"capacity_transport","fhwa_tap","metro_area",1368.34872734268
"16110","0%",0,0.000871254057502407,"bridges","fhwa_tap","metro_area",2617.07832553251
"16111","20%",0.000871254057502407,0.00142006035519771,"bridges","fhwa_tap","metro_area",2215.68223119414
"16112","40%",0.00142006035519771,0.00199553380434265,"bridges","fhwa_tap","metro_area",1473.52781628475
"16113","60%",0.00199553380434265,0.00291695268245051,"bridges","fhwa_tap","metro_area",1186.71383223871
"16114","80%",0.00291695268245051,NA,"bridges","fhwa_tap","metro_area",247.643584909473
"16115","0%",0,0.0252818431053763,"bridges_poor_condition","fhwa_tap","metro_area",1758.90388494412
"16116","20%",0.0252818431053763,0.0468533392460457,"bridges_poor_condition","fhwa_tap","metro_area",1677.93044218458
"16117","40%",0.0468533392460457,0.0727354830937446,"bridges_poor_condition","fhwa_tap","metro_area",1706.90260653734
"16118","60%",0.0727354830937446,0.105491468014268,"bridges_poor_condition","fhwa_tap","metro_area",1404.93739979959
"16119","80%",0.105491468014268,NA,"bridges_poor_condition","fhwa_tap","metro_area",1212.87197650823
"16120","0%",0,0,"rail_transit_km","fhwa_tap","metro_area",1125.6029200019
"16121","80%",0,NA,"rail_transit_km","fhwa_tap","metro_area",3255.04532813049
"16122","0%",0,0,"intercity_km","fhwa_tap","metro_area",1077.80504693065
"16123","40%",0,0.0000841258840005729,"intercity_km","fhwa_tap","metro_area",3249.05808773671
"16124","60%",0.0000841258840005729,0.000293072936561504,"intercity_km","fhwa_tap","metro_area",2575.8014625329
"16125","80%",0.000293072936561504,NA,"intercity_km","fhwa_tap","metro_area",759.786524176079
"16126","0%",0,0,"stations_subway","fhwa_tap","metro_area",1410.05390690979
"16127","80%",0,NA,"stations_subway","fhwa_tap","metro_area",3401.24755059378
"16128","0%",0,0,"stations_elevated","fhwa_tap","metro_area",1351.66716965736
"16129","80%",0,NA,"stations_elevated","fhwa_tap","metro_area",3508.42275366791
"16130","0%",0,0.159575164156938,"percent_poc","fra_intercity_rail","metro_area",648.873607625384
"16131","20%",0.159575164156938,0.232826320006724,"percent_poc","fra_intercity_rail","metro_area",0
"16132","40%",0.232826320006724,0.326323801038069,"percent_poc","fra_intercity_rail","metro_area",0
"16133","60%",0.326323801038069,0.46145551180714,"percent_poc","fra_intercity_rail","metro_area",62904.100220378
"16134","80%",0.46145551180714,NA,"percent_poc","fra_intercity_rail","metro_area",164235.86273488
"16135","0%",0,0.106063482190559,"poverty_rate","fra_intercity_rail","metro_area",59679.1701661878
"16136","20%",0.106063482190559,0.126968327902873,"poverty_rate","fra_intercity_rail","metro_area",9695.34783935569
"16137","40%",0.126968327902873,0.141582994322908,"poverty_rate","fra_intercity_rail","metro_area",12808.293012525
"16138","60%",0.141582994322908,0.16975563427006,"poverty_rate","fra_intercity_rail","metro_area",0
"16139","80%",0.16975563427006,NA,"poverty_rate","fra_intercity_rail","metro_area",145094.627324961
"16140","0%",0,125.209917339978,"pop_density","fra_intercity_rail","metro_area",97704.694645154
"16141","20%",125.209917339978,217.419533024556,"pop_density","fra_intercity_rail","metro_area",48260.696217137
"16142","40%",217.419533024556,344.04617414228,"pop_density","fra_intercity_rail","metro_area",13465.4855125559
"16143","60%",344.04617414228,625.444686519986,"pop_density","fra_intercity_rail","metro_area",0
"16144","80%",625.444686519986,NA,"pop_density","fra_intercity_rail","metro_area",68343.0498273954
"16145","0%",0,50859,"med_hh_income","fra_intercity_rail","metro_area",0
"16146","20%",50859,55506.2,"med_hh_income","fra_intercity_rail","metro_area",14717.8273159849
"16147","40%",55506.2,60973.2,"med_hh_income","fra_intercity_rail","metro_area",47997.4959192915
"16148","60%",60973.2,68445.4,"med_hh_income","fra_intercity_rail","metro_area",97047.7846320167
"16149","80%",68445.4,NA,"med_hh_income","fra_intercity_rail","metro_area",69251.7920835264
"16150","0%",0,20.3711347417938,"transport_costs","fra_intercity_rail","metro_area",70384.812462288
"16151","20%",20.3711347417938,22.6878974497077,"transport_costs","fra_intercity_rail","metro_area",9405.83094642672
"16152","40%",22.6878974497077,24.335477210521,"transport_costs","fra_intercity_rail","metro_area",4290.24851453291
"16153","60%",24.335477210521,26.7800142960127,"transport_costs","fra_intercity_rail","metro_area",0
"16154","80%",26.7800142960127,NA,"transport_costs","fra_intercity_rail","metro_area",148863.318943791
"16155","0%",0,17904.2,"annual_vehicle_mi_per_hh","fra_intercity_rail","metro_area",68419.3458383129
"16156","20%",17904.2,18835.7175252786,"annual_vehicle_mi_per_hh","fra_intercity_rail","metro_area",0
"16157","40%",18835.7175252786,19584.6517877638,"annual_vehicle_mi_per_hh","fra_intercity_rail","metro_area",11250.7932853815
"16158","60%",19584.6517877638,20423.6248249958,"annual_vehicle_mi_per_hh","fra_intercity_rail","metro_area",19410.1174153671
"16159","80%",20423.6248249958,NA,"annual_vehicle_mi_per_hh","fra_intercity_rail","metro_area",133954.351013313
"16160","0%",0,0.0999313570911272,"commute_time","fra_intercity_rail","metro_area",0
"16161","20%",0.0999313570911272,0.127519176182641,"commute_time","fra_intercity_rail","metro_area",0
"16162","40%",0.127519176182641,0.153986170341562,"commute_time","fra_intercity_rail","metro_area",23609.0784839899
"16163","60%",0.153986170341562,0.199006293617064,"commute_time","fra_intercity_rail","metro_area",13460.7289357079
"16164","80%",0.199006293617064,NA,"commute_time","fra_intercity_rail","metro_area",190392.01277862
"16165","0%",0,0.0000727792346733447,"freq_fatal_accidents","fra_intercity_rail","metro_area",16868.7502429844
"16166","20%",0.0000727792346733447,0.000096989231311801,"freq_fatal_accidents","fra_intercity_rail","metro_area",61682.6701701957
"16167","40%",0.000096989231311801,0.000126514986042661,"freq_fatal_accidents","fra_intercity_rail","metro_area",0
"16168","60%",0.000126514986042661,0.00015559169935571,"freq_fatal_accidents","fra_intercity_rail","metro_area",4180.2421423654
"16169","80%",0.00015559169935571,NA,"freq_fatal_accidents","fra_intercity_rail","metro_area",145094.627324961
"16170","0%",0,0.0236085884067437,"green_commute","fra_intercity_rail","metro_area",14531.5257043901
"16171","20%",0.0236085884067437,0.0309916709745036,"green_commute","fra_intercity_rail","metro_area",98724.8526680954
"16172","40%",0.0309916709745036,0.0415526114823499,"green_commute","fra_intercity_rail","metro_area",47997.4959192915
"16173","60%",0.0415526114823499,0.0587747217663728,"green_commute","fra_intercity_rail","metro_area",19993.6433719364
"16174","80%",0.0587747217663728,NA,"green_commute","fra_intercity_rail","metro_area",47855.3934781444
"16175","0%",0,7.638375,"avg_hh_person_trips","fra_intercity_rail","metro_area",0
"16176","20%",7.638375,7.86408368471805,"avg_hh_person_trips","fra_intercity_rail","metro_area",0
"16177","40%",7.86408368471805,8.09638961082958,"avg_hh_person_trips","fra_intercity_rail","metro_area",28420.7214624401
"16178","60%",8.09638961082958,8.39692392526425,"avg_hh_person_trips","fra_intercity_rail","metro_area",36075.0953554676
"16179","80%",8.39692392526425,NA,"avg_hh_person_trips","fra_intercity_rail","metro_area",168761.776814688
"16180","0%",0,0.918308952511573,"access_to_car","fra_intercity_rail","metro_area",48054.5665584875
"16181","20%",0.918308952511573,0.933763342851612,"access_to_car","fra_intercity_rail","metro_area",66869.0199119785
"16182","40%",0.933763342851612,0.942925334409477,"access_to_car","fra_intercity_rail","metro_area",15375.0198160157
"16183","60%",0.942925334409477,0.950708054820156,"access_to_car","fra_intercity_rail","metro_area",263.200297845435
"16184","80%",0.950708054820156,NA,"access_to_car","fra_intercity_rail","metro_area",97475.1709887524
"16185","0%",0,0.000000781467969544474,"highway_miles","fra_intercity_rail","metro_area",162232.814331409
"16186","20%",0.000000781467969544474,0.00000150531698649261,"highway_miles","fra_intercity_rail","metro_area",36068.5243872013
"16187","40%",0.00000150531698649261,0.00000219548216278528,"highway_miles","fra_intercity_rail","metro_area",33507.5878067232
"16188","60%",0.00000219548216278528,0.00000312840300216033,"highway_miles","fra_intercity_rail","metro_area",1514.73030653884
"16189","80%",0.00000312840300216033,NA,"highway_miles","fra_intercity_rail","metro_area",0
"16190","0%",0,0.00147514397629718,"capacity_transport","fra_intercity_rail","metro_area",195428.267758104
"16191","20%",0.00147514397629718,0.00175874769543118,"capacity_transport","fra_intercity_rail","metro_area",17470.9656145358
"16192","40%",0.00175874769543118,0.00204000330206505,"capacity_transport","fra_intercity_rail","metro_area",10513.0382046991
"16193","60%",0.00204000330206505,0.00242046067610626,"capacity_transport","fra_intercity_rail","metro_area",665.727467563705
"16194","80%",0.00242046067610626,NA,"capacity_transport","fra_intercity_rail","metro_area",8947.02727265794
"16195","0%",0,0,"rail_transit_km","fra_intercity_rail","metro_area",38556.4545987277
"16196","80%",0,NA,"rail_transit_km","fra_intercity_rail","metro_area",77699.2849535361
"16197","0%",0,0.000223830764698076,"rr_freight_route_miles","fra_intercity_rail","metro_area",82964.5860351103
"16198","20%",0.000223830764698076,0.00033475650213297,"rr_freight_route_miles","fra_intercity_rail","metro_area",793.969891429805
"16199","40%",0.00033475650213297,0.000497516260426934,"rr_freight_route_miles","fra_intercity_rail","metro_area",150822.04682463
"16200","60%",0.000497516260426934,0.000725056944035214,"rr_freight_route_miles","fra_intercity_rail","metro_area",0
"16201","80%",0.000725056944035214,NA,"rr_freight_route_miles","fra_intercity_rail","metro_area",266.618483531739
"16202","0%",0,0,"rr_pax_route_miles","fra_intercity_rail","metro_area",0
"16203","40%",0,0.0000644548508050307,"rr_pax_route_miles","fra_intercity_rail","metro_area",74294.0318482674
"16204","60%",0.0000644548508050307,0.000156551103941381,"rr_pax_route_miles","fra_intercity_rail","metro_area",76853.7622567744
"16205","80%",0.000156551103941381,NA,"rr_pax_route_miles","fra_intercity_rail","metro_area",85600.1294747051
"16206","0%",0,0.0000312623810775662,"rr_incident_number","fra_intercity_rail","metro_area",49993.2558714589
"16207","20%",0.0000312623810775662,0.0000594865877623424,"rr_incident_number","fra_intercity_rail","metro_area",33903.6761147469
"16208","40%",0.0000594865877623424,0.0000973004851589537,"rr_incident_number","fra_intercity_rail","metro_area",15105.1385611424
"16209","60%",0.0000973004851589537,0.000148188632280623,"rr_incident_number","fra_intercity_rail","metro_area",128.2424238661
"16210","80%",0.000148188632280623,NA,"rr_incident_number","fra_intercity_rail","metro_area",133954.351013313
"16211","0%",0,0,"rr_incident_killed","fra_intercity_rail","metro_area",7076.71011331016
"16212","20%",0,0.00000540649143594893,"rr_incident_killed","fra_intercity_rail","metro_area",82798.0001793278
"16213","40%",0.00000540649143594893,0.0000102455766516119,"rr_incident_killed","fra_intercity_rail","metro_area",29971.6933215515
"16214","60%",0.0000102455766516119,0.0000202270309558954,"rr_incident_killed","fra_intercity_rail","metro_area",0
"16215","80%",0.0000202270309558954,NA,"rr_incident_killed","fra_intercity_rail","metro_area",134082.593437179
"16216","0%",0,0.0171922944130711,"transport_trade_jobs","fra_intercity_rail","metro_area",85333.5109911734
"16217","20%",0.0171922944130711,0.0239909015790357,"transport_trade_jobs","fra_intercity_rail","metro_area",65900.387446777
"16218","40%",0.0239909015790357,0.0311630275926757,"transport_trade_jobs","fra_intercity_rail","metro_area",10513.0382046991
"16219","60%",0.0311630275926757,0.0416199738559082,"transport_trade_jobs","fra_intercity_rail","metro_area",68392.7646768524
"16220","80%",0.0416199738559082,NA,"transport_trade_jobs","fra_intercity_rail","metro_area",4362.77342522326
"16221","0%",0,0.159575164156938,"percent_poc","fra_rail_cross","metro_area",8490.44905502787
"16222","20%",0.159575164156938,0.232826320006724,"percent_poc","fra_rail_cross","metro_area",4326.03692062009
"16223","40%",0.232826320006724,0.326323801038069,"percent_poc","fra_rail_cross","metro_area",3193.76225644453
"16224","60%",0.326323801038069,0.46145551180714,"percent_poc","fra_rail_cross","metro_area",1167.64772743232
"16225","80%",0.46145551180714,NA,"percent_poc","fra_rail_cross","metro_area",2147.03497403706
"16226","0%",0,0.106063482190559,"poverty_rate","fra_rail_cross","metro_area",3345.74688466709
"16227","20%",0.106063482190559,0.126968327902873,"poverty_rate","fra_rail_cross","metro_area",3887.01178301633
"16228","40%",0.126968327902873,0.141582994322908,"poverty_rate","fra_rail_cross","metro_area",1307.2148062901
"16229","60%",0.141582994322908,0.16975563427006,"poverty_rate","fra_rail_cross","metro_area",9038.96867660377
"16230","80%",0.16975563427006,NA,"poverty_rate","fra_rail_cross","metro_area",1816.18812933157
"16231","0%",0,125.209917339978,"pop_density","fra_rail_cross","metro_area",5834.17169141524
"16232","20%",125.209917339978,217.419533024556,"pop_density","fra_rail_cross","metro_area",6014.64963000048
"16233","40%",217.419533024556,344.04617414228,"pop_density","fra_rail_cross","metro_area",5253.86916942301
"16234","60%",344.04617414228,625.444686519986,"pop_density","fra_rail_cross","metro_area",1578.01825028854
"16235","80%",625.444686519986,NA,"pop_density","fra_rail_cross","metro_area",696.868903133516
"16236","0%",0,50859,"med_hh_income","fra_rail_cross","metro_area",1829.66762344054
"16237","20%",50859,55506.2,"med_hh_income","fra_rail_cross","metro_area",8591.75376880933
"16238","40%",55506.2,60973.2,"med_hh_income","fra_rail_cross","metro_area",4398.65470090886
"16239","60%",60973.2,68445.4,"med_hh_income","fra_rail_cross","metro_area",3648.98373695853
"16240","80%",68445.4,NA,"med_hh_income","fra_rail_cross","metro_area",956.528638915234
"16241","0%",0,0.0000727792346733447,"freq_fatal_accidents","fra_rail_cross","metro_area",3910.55058627821
"16242","20%",0.0000727792346733447,0.000096989231311801,"freq_fatal_accidents","fra_rail_cross","metro_area",6022.20680266454
"16243","40%",0.000096989231311801,0.000126514986042661,"freq_fatal_accidents","fra_rail_cross","metro_area",1287.50762246632
"16244","60%",0.000126514986042661,0.00015559169935571,"freq_fatal_accidents","fra_rail_cross","metro_area",5188.70949125183
"16245","80%",0.00015559169935571,NA,"freq_fatal_accidents","fra_rail_cross","metro_area",2964.19664624128
"16246","0%",0,7.638375,"avg_hh_person_trips","fra_rail_cross","metro_area",2030.48089644347
"16247","20%",7.638375,7.86408368471805,"avg_hh_person_trips","fra_rail_cross","metro_area",2948.24313165243
"16248","40%",7.86408368471805,8.09638961082958,"avg_hh_person_trips","fra_rail_cross","metro_area",5822.24353944947
"16249","60%",8.09638961082958,8.39692392526425,"avg_hh_person_trips","fra_rail_cross","metro_area",3844.73676273205
"16250","80%",8.39692392526425,NA,"avg_hh_person_trips","fra_rail_cross","metro_area",5143.96242798673
"16251","0%",0,0.00147514397629718,"capacity_transport","fra_rail_cross","metro_area",2305.88643309781
"16252","20%",0.00147514397629718,0.00175874769543118,"capacity_transport","fra_rail_cross","metro_area",7381.34226440613
"16253","40%",0.00175874769543118,0.00204000330206505,"capacity_transport","fra_rail_cross","metro_area",3653.143303663
"16254","60%",0.00204000330206505,0.00242046067610626,"capacity_transport","fra_rail_cross","metro_area",1706.05411332429
